temperature,humidity,wind_speed,rainfall_7d,consecutive_dry_days,soil_moisture,land_type,month,risk_score,risk_level,fire_occurred
25.6,72.8,6.5,5.0,0,95.0,1,4,0.093,Low,0
24.0,74.4,5.6,0.9,6,79.5,1,4,0.331,Low,0
24.0,71.4,16.5,4.7,1,92.0,1,1,0.132,Low,0
28.0,78.0,8.0,14.9,1,94.0,0,11,0.056,Low,0
25.8,79.4,9.9,1.9,10,70.4,1,12,0.274,Low,0
33.6,64.2,6.5,2.8,0,95.0,0,6,0.403,Medium,0
28.9,32.4,3.0,0.0,16,57.0,0,8,0.758,Critical,1
26.4,82.9,1.9,6.5,3,88.2,0,3,0.081,Low,0
34.5,33.2,20.0,1.7,17,57.2,1,9,1.0,Critical,1
27.6,77.3,10.2,4.8,1,93.8,1,10,0.052,Low,0
31.8,60.3,5.1,0.1,22,43.4,0,9,0.577,High,1
35.8,58.5,5.2,0.0,6,85.4,1,9,0.878,Critical,1
30.5,58.5,9.2,1.7,22,42.7,1,9,0.741,High,1
24.0,80.1,4.2,7.1,0,94.5,1,11,0.177,Low,0
27.9,86.0,25.1,1.4,9,73.9,0,4,0.279,Low,0
27.1,93.2,9.3,30.5,3,88.5,1,11,0.0,Low,0
30.1,51.3,31.2,0.9,11,70.0,0,6,0.841,Critical,1
24.3,76.3,2.4,5.5,2,89.7,1,3,0.093,Low,0
29.1,61.9,2.9,0.0,9,74.6,0,9,0.383,Medium,1
27.3,81.5,1.4,4.0,2,91.1,0,3,0.0,Low,0
24.8,73.5,6.9,3.3,1,92.4,1,2,0.122,Low,1
26.5,95.0,6.9,19.8,1,93.3,0,12,0.04,Low,0
31.1,54.7,6.0,2.6,2,93.1,0,8,0.447,Medium,1
31.6,36.1,4.9,1.1,18,53.3,0,9,0.698,High,1
32.4,43.4,14.6,0.0,10,73.7,1,8,0.858,Critical,1
26.7,77.2,24.3,16.6,1,93.4,1,10,0.116,Low,0
28.1,35.5,4.0,2.4,0,95.0,0,8,0.466,Medium,0
26.8,76.3,12.7,4.9,0,95.0,1,2,0.126,Low,0
28.3,84.2,1.5,30.7,2,91.6,1,10,0.218,Low,0
32.6,32.1,10.8,0.0,11,71.3,1,8,1.0,Critical,1
24.0,86.2,13.0,36.6,0,94.5,0,10,0.0,Low,0
28.2,91.2,3.3,9.4,0,95.0,0,5,0.138,Low,0
29.0,88.1,6.6,2.2,2,92.0,1,4,0.274,Low,0
24.9,63.2,21.3,24.3,0,95.0,1,11,0.202,Low,0
27.3,89.1,4.7,12.5,2,91.2,0,11,0.044,Low,1
28.3,84.6,11.9,3.2,0,95.0,0,10,0.216,Low,1
25.1,95.0,9.1,1.5,15,57.5,1,1,0.239,Low,0
24.0,73.2,6.7,8.7,0,94.5,1,1,0.0,Low,1
25.9,87.5,6.4,0.5,8,75.5,0,3,0.193,Low,0
27.7,79.2,14.9,18.2,3,88.8,1,10,0.0,Low,0
30.3,75.0,16.6,0.6,17,55.2,1,5,0.853,Critical,1
35.6,52.6,10.5,0.0,9,77.8,0,9,0.734,High,1
32.5,42.2,5.4,1.2,22,43.8,1,9,0.956,Critical,1
27.5,86.3,21.3,4.1,3,88.7,1,12,0.117,Low,0
25.3,85.3,6.9,45.4,4,85.2,1,2,0.003,Low,0
29.1,86.6,11.0,7.2,1,94.5,1,1,0.163,Low,1
32.3,59.7,3.3,2.9,4,88.7,1,7,0.503,Medium,1
27.7,78.1,7.8,4.7,1,93.8,1,2,0.097,Low,0
28.1,72.6,5.4,23.6,2,91.5,1,11,0.275,Low,0
31.7,47.0,2.7,1.2,17,55.8,0,8,0.496,Medium,1
26.4,76.8,1.8,12.3,1,93.2,0,2,0.0,Low,0
34.1,56.6,7.3,4.5,3,92.1,1,6,0.646,High,1
24.8,66.2,0.9,2.6,0,94.9,1,5,0.201,Low,0
25.5,71.6,9.5,10.8,1,92.7,0,2,0.062,Low,1
28.3,76.0,2.2,0.2,9,74.2,0,1,0.346,Low,0
26.4,73.4,2.3,27.1,0,95.0,0,3,0.0,Low,0
26.9,79.4,12.3,73.4,1,93.4,0,2,0.047,Low,0
34.8,74.3,3.9,0.0,8,79.9,1,6,0.817,Critical,1
27.0,29.0,28.0,0.1,12,66.0,0,6,0.65,High,1
26.8,87.8,8.7,11.4,2,90.9,1,10,0.007,Low,0
30.8,27.3,11.3,0.0,17,55.4,1,9,1.0,Critical,1
25.3,81.4,18.6,2.3,2,90.2,1,12,0.322,Low,0
29.8,71.8,15.9,1.8,21,44.9,0,8,0.428,Medium,0
25.5,77.4,1.9,21.6,2,90.3,1,1,0.078,Low,0
31.0,48.9,8.7,0.0,23,40.5,1,9,0.935,Critical,1
28.9,76.3,4.4,4.0,3,89.4,0,5,0.036,Low,0
26.7,75.7,10.8,5.5,0,95.0,0,3,0.036,Low,0
28.4,81.2,12.5,59.1,1,94.2,0,11,0.082,Low,0
33.3,44.5,10.0,0.0,5,86.6,0,7,0.639,High,1
26.7,88.5,12.7,25.4,3,88.4,0,4,0.006,Low,0
29.0,81.1,10.1,13.1,4,87.0,1,3,0.127,Low,0
26.1,79.5,1.7,12.3,2,90.5,1,1,0.031,Low,0
26.6,63.9,1.4,11.7,1,93.3,1,3,0.02,Low,1
36.7,45.6,17.3,0.0,24,40.8,1,8,0.975,Critical,1
28.6,40.5,6.9,0.0,18,51.8,0,8,0.533,Medium,0
27.5,89.7,7.5,20.1,1,93.8,1,5,0.022,Low,1
26.9,70.2,4.2,12.9,2,91.0,0,10,0.014,Low,0
27.6,78.4,14.9,5.4,3,88.8,0,12,0.107,Low,0
26.0,74.9,5.2,2.6,3,88.0,1,1,0.093,Low,0
31.4,65.3,4.8,0.0,23,40.7,0,9,0.61,High,1
24.0,69.7,15.0,3.3,1,92.0,0,11,0.208,Low,0
28.0,49.1,3.8,0.0,23,39.0,0,7,0.614,High,0
29.6,57.5,8.0,6.0,2,92.3,0,8,0.194,Low,0
27.6,73.2,7.7,22.8,1,93.8,0,4,0.06,Low,0
28.0,78.3,11.1,39.2,3,89.0,0,2,0.0,Low,0
25.7,70.3,0.5,55.2,4,85.4,1,12,0.0,Low,0
30.1,75.8,6.8,0.0,7,80.0,0,9,0.495,Medium,1
24.0,86.5,3.5,4.8,3,87.0,0,10,0.0,Low,0
27.1,94.9,16.6,7.5,3,88.5,0,1,0.055,Low,0
29.4,70.7,9.8,1.5,21,44.7,1,3,0.557,High,0
27.3,84.8,23.1,1.2,14,61.2,0,11,0.239,Low,0
24.8,79.3,9.6,41.5,1,92.4,1,5,0.041,Low,0
24.0,74.2,2.1,1.6,14,59.5,0,11,0.094,Low,0
24.0,75.4,28.9,19.4,3,87.0,0,12,0.112,Low,0
30.0,61.4,8.9,0.0,5,85.0,0,8,0.424,Medium,0
25.3,79.9,4.6,6.3,4,85.1,0,12,0.044,Low,0
25.6,69.4,3.0,0.1,5,82.8,1,12,0.345,Low,0
31.8,89.4,6.6,9.1,2,93.4,0,5,0.24,Low,0
34.6,54.1,6.0,0.2,22,44.8,0,7,0.804,Critical,1
26.1,95.0,19.0,21.0,0,95.0,0,11,0.0,Low,0
31.6,62.3,2.5,4.5,1,95.0,0,7,0.313,Low,0
25.2,81.4,7.3,15.6,2,90.1,0,4,0.003,Low,0
26.5,84.9,15.9,5.8,3,88.2,0,5,0.146,Low,0
27.7,94.4,27.6,19.4,1,93.8,1,2,0.115,Low,0
31.3,48.0,6.0,4.2,2,93.1,0,7,0.382,Medium,0
26.7,76.4,6.0,23.9,3,88.3,0,10,0.0,Low,0
26.9,79.6,8.4,10.2,0,95.0,0,12,0.0,Low,0
30.2,42.2,18.8,1.0,5,85.1,0,9,0.628,High,1
35.1,35.9,2.4,0.0,10,75.1,0,6,0.876,Critical,1
25.4,87.0,13.5,5.5,3,87.7,0,12,0.079,Low,0
28.4,83.9,21.6,2.0,17,54.2,1,2,0.629,High,0
29.7,89.8,6.6,53.6,1,94.9,0,2,0.051,Low,0
25.7,67.2,1.8,22.6,4,85.4,1,10,0.087,Low,0
32.6,48.5,17.0,0.0,13,66.3,0,7,0.71,High,1
36.2,57.8,8.8,0.0,5,88.1,1,7,0.801,Critical,1
28.4,74.8,10.4,3.8,4,86.7,0,4,0.191,Low,0
25.3,70.2,10.2,3.5,2,90.1,0,11,0.02,Low,0
26.3,87.3,9.3,17.1,3,88.1,1,1,0.019,Low,0
26.3,73.9,3.8,5.2,3,88.2,1,1,0.046,Low,0
27.3,84.3,6.9,1.6,14,61.1,0,3,0.19,Low,0
31.0,47.9,8.8,6.9,2,93.0,1,9,0.558,High,0
24.6,84.7,12.9,17.2,4,84.8,0,5,0.138,Low,0
30.8,38.1,11.8,0.0,16,57.9,0,6,0.809,Critical,1
35.1,58.7,14.9,0.0,11,72.6,1,8,0.951,Critical,1
28.5,83.1,5.6,27.5,3,89.2,0,11,0.162,Low,1
28.2,76.8,15.3,0.7,9,74.1,0,2,0.472,Medium,1
24.0,65.5,15.2,4.4,2,89.5,0,4,0.031,Low,0
27.3,70.9,7.5,48.1,3,88.7,0,10,0.019,Low,0
28.0,73.1,1.4,0.5,15,59.0,1,1,0.542,Medium,1
26.2,87.5,2.4,39.4,4,85.6,0,2,0.023,Low,0
35.0,31.7,6.3,0.0,21,47.5,1,6,0.996,Critical,0
25.3,69.5,4.6,7.0,2,90.1,1,5,0.271,Low,0
27.1,80.4,13.4,46.4,2,91.0,0,3,0.0,Low,0
27.1,75.0,9.6,36.0,3,88.5,0,11,0.019,Low,0
30.1,80.9,5.6,29.2,3,90.0,1,1,0.32,Low,0
26.5,76.7,10.2,40.9,0,95.0,0,4,0.0,Low,0
24.0,61.9,2.1,0.2,24,34.5,1,1,0.658,High,1
26.1,71.1,4.2,1.0,8,75.6,1,3,0.349,Low,1
30.7,54.7,13.0,0.0,11,70.3,0,7,0.62,High,1
25.5,72.8,16.9,3.7,0,95.0,1,5,0.105,Low,0
24.0,89.5,9.6,17.1,0,94.5,0,3,0.0,Low,0
29.8,86.1,16.6,3.5,0,95.0,1,1,0.359,Medium,1
24.0,80.7,6.8,20.2,3,87.0,0,2,0.07,Low,0
27.2,95.0,2.3,1.4,6,81.1,1,11,0.293,Low,0
27.7,71.8,14.1,5.7,4,86.3,1,5,0.133,Low,1
26.7,86.0,9.9,0.8,16,55.9,1,11,0.513,Medium,0
34.2,58.9,9.4,0.9,15,62.1,0,9,0.688,High,1
26.5,63.0,25.1,11.9,3,88.3,0,5,0.136,Low,0
27.1,74.3,18.1,1.5,16,56.1,0,4,0.363,Medium,0
24.0,54.0,3.1,0.0,12,64.5,0,8,0.386,Medium,0
33.1,39.0,8.0,0.0,16,59.1,0,7,0.878,Critical,1
33.2,83.8,4.9,17.5,4,89.1,1,3,0.38,Medium,0
31.8,34.4,4.5,0.0,22,43.4,1,8,0.84,Critical,1
29.9,37.6,6.8,0.0,18,52.5,1,8,1.0,Critical,1
30.7,70.7,16.6,50.2,4,87.9,1,10,0.327,Low,0
27.7,93.1,21.4,0.7,15,58.9,1,11,0.584,High,1
30.5,72.7,4.5,4.7,3,90.3,0,8,0.244,Low,0
27.2,70.1,13.7,9.2,4,86.1,0,3,0.0,Low,0
29.6,55.0,17.0,0.2,22,42.3,1,8,0.962,Critical,1
27.3,85.5,10.8,3.2,0,95.0,0,1,0.088,Low,0
29.5,76.3,4.8,7.3,1,94.8,0,12,0.137,Low,0
33.5,35.3,6.4,0.0,5,86.7,0,8,0.81,Critical,0
26.2,81.1,18.5,30.1,2,90.6,0,1,0.05,Low,0
32.0,64.5,2.3,0.0,13,66.0,0,8,0.581,High,0
35.2,42.9,13.6,1.9,11,72.6,0,6,0.647,High,1
27.0,76.9,8.5,23.4,1,93.5,0,10,0.0,Low,0
26.7,79.5,11.9,0.1,16,55.9,0,4,0.29,Low,0
25.0,87.4,9.1,1.2,11,67.5,1,10,0.36,Medium,0
29.4,40.0,45.0,0.0,14,62.2,0,8,0.6,High,1
25.8,74.4,11.9,46.9,3,87.9,0,12,0.0,Low,0
33.1,44.8,7.8,1.5,11,71.5,0,9,0.736,High,1
30.3,79.7,16.3,2.4,4,87.7,0,1,0.315,Low,0
27.4,76.3,8.3,15.1,3,88.7,0,11,0.076,Low,0
34.4,78.1,15.0,0.0,11,72.2,0,8,0.622,High,1
24.9,74.0,6.4,50.8,4,84.9,0,5,0.058,Low,0
28.0,85.9,6.8,18.7,4,86.5,1,2,0.05,Low,0
26.6,69.5,20.5,4.4,0,95.0,0,3,0.266,Low,0
24.3,83.4,9.1,19.3,4,84.7,0,1,0.0,Low,0
28.6,78.9,9.4,1.6,17,54.3,1,2,0.565,High,1
27.4,85.6,5.7,37.9,4,86.2,1,4,0.005,Low,0
24.9,63.3,11.4,21.1,4,85.0,0,11,0.043,Low,0
24.0,76.8,20.8,16.2,3,87.0,0,2,0.048,Low,1
27.3,68.9,3.1,36.4,4,86.2,1,10,0.111,Low,0
26.2,78.6,6.0,7.0,1,93.1,1,10,0.044,Low,0
25.2,78.5,20.0,1.4,11,67.6,0,3,0.263,Low,0
26.2,73.3,3.5,11.5,3,88.1,0,12,0.078,Low,0
29.1,73.3,12.9,5.6,4,87.0,0,4,0.226,Low,0
27.7,81.4,15.4,56.9,0,95.0,0,11,0.043,Low,0
24.0,66.7,14.7,1.4,10,69.5,1,11,0.323,Low,0
25.8,81.1,44.4,8.4,4,85.4,0,11,0.129,Low,0
26.7,82.8,4.5,10.3,2,90.9,0,11,0.0,Low,0
34.7,59.6,9.8,0.0,22,44.8,0,6,0.759,Critical,1
27.9,69.8,4.8,12.9,3,88.9,0,12,0.03,Low,1
28.0,89.2,7.3,2.8,3,89.0,1,1,0.28,Low,1
30.4,84.3,15.8,4.1,4,87.7,0,3,0.327,Low,0
31.8,54.2,5.2,0.0,10,73.4,0,8,0.576,High,0
30.1,48.1,20.4,0.0,11,70.0,1,8,1.0,Critical,1
29.2,64.5,5.7,2.0,19,49.6,0,6,0.39,Medium,0
27.2,79.7,11.0,18.9,1,93.6,1,1,0.028,Low,0
25.4,74.3,15.9,0.9,19,47.7,0,2,0.375,Medium,0
25.5,94.9,18.4,17.8,3,87.8,1,12,0.125,Low,0
30.3,47.8,4.4,3.1,1,95.0,0,7,0.428,Medium,0
34.9,65.2,6.4,0.0,11,72.4,1,7,0.935,Critical,1
25.9,78.3,10.2,21.7,2,90.5,0,10,0.111,Low,0
26.6,70.6,12.6,7.7,0,95.0,0,2,0.126,Low,0
31.5,74.5,3.9,16.9,1,95.0,0,2,0.278,Low,0
29.6,78.8,5.7,16.4,0,95.0,0,4,0.119,Low,0
24.5,77.6,6.7,16.4,1,92.3,0,12,0.063,Low,0
33.5,68.6,3.5,0.0,12,69.2,0,8,0.626,High,1
24.0,70.8,7.9,3.9,3,87.0,0,1,0.139,Low,0
28.8,68.1,10.1,5.2,3,89.4,0,11,0.153,Low,0
29.2,68.4,6.5,5.8,4,87.1,1,12,0.316,Low,0
34.7,30.2,4.6,0.0,9,77.3,0,7,0.764,Critical,1
27.7,80.5,12.3,7.9,3,88.9,1,1,0.049,Low,0
25.5,73.5,20.8,15.0,2,90.2,0,12,0.17,Low,0
28.3,78.6,10.4,18.2,4,86.6,0,5,0.074,Low,0
34.3,43.6,6.9,0.0,16,59.7,0,7,0.772,Critical,1
33.7,40.8,1.0,0.0,22,44.4,0,9,0.823,Critical,1
27.7,92.8,11.6,12.5,3,88.9,0,10,0.0,Low,0
29.1,65.2,11.5,22.1,4,87.1,0,11,0.145,Low,0
29.4,61.5,2.1,4.0,4,87.2,0,2,0.173,Low,0
25.6,45.5,6.7,2.8,0,95.0,0,8,0.226,Low,0
34.8,67.1,9.7,0.0,15,62.4,1,8,1.0,Critical,1
32.4,30.3,1.4,0.0,14,63.7,1,6,1.0,Critical,1
32.2,72.1,4.4,0.0,9,76.1,0,9,0.466,Medium,1
29.0,76.0,2.4,20.8,0,95.0,0,4,0.172,Low,0
36.4,49.7,6.8,0.0,18,55.7,0,8,0.78,Critical,1
29.9,25.0,9.7,0.0,10,72.5,1,9,0.944,Critical,1
33.1,38.1,1.8,0.0,24,39.0,1,7,0.946,Critical,1
24.0,83.5,3.9,15.6,1,92.0,0,2,0.021,Low,0
32.1,48.4,6.2,0.0,7,81.1,1,6,0.904,Critical,1
24.5,69.9,33.9,6.1,0,94.8,0,3,0.243,Low,0
28.8,54.3,20.2,22.0,4,86.9,1,2,0.472,Medium,0
28.7,38.2,12.8,6.2,1,94.3,0,9,0.413,Medium,0
34.3,53.1,11.0,0.6,21,47.1,0,9,0.787,Critical,1
30.1,79.3,23.8,13.1,2,92.6,1,5,0.437,Medium,0
25.4,77.6,1.9,37.6,3,87.7,0,2,0.0,Low,0
29.9,66.7,17.9,0.0,24,37.4,1,8,0.921,Critical,1
35.0,53.0,8.0,5.6,3,92.5,1,9,0.74,High,1
29.9,43.7,11.7,0.0,23,40.0,0,7,0.673,High,0
29.3,87.7,12.7,19.0,0,95.0,0,12,0.153,Low,0
32.3,58.9,5.4,0.0,22,43.6,1,8,0.829,Critical,0
31.7,47.7,16.5,0.0,19,50.8,0,6,0.814,Critical,1
29.1,77.3,5.3,7.3,1,94.6,1,11,0.227,Low,1
26.8,92.4,3.9,16.1,0,95.0,1,3,0.064,Low,0
29.0,63.3,1.2,10.9,0,95.0,1,5,0.265,Low,0
29.7,43.4,6.2,0.0,6,82.3,0,7,0.53,Medium,0
27.7,87.4,9.2,18.0,4,86.4,1,3,0.0,Low,0
29.1,56.6,6.0,0.0,12,67.1,1,6,0.669,High,0
28.6,47.8,7.8,0.0,17,54.3,0,8,0.61,High,1
27.1,77.9,24.8,9.0,4,86.1,1,10,0.055,Low,0
27.9,68.1,4.5,7.1,2,91.5,0,2,0.135,Low,0
29.0,86.5,7.4,6.3,2,92.0,1,4,0.219,Low,0
28.0,79.4,12.2,13.0,2,91.5,1,5,0.147,Low,0
24.0,76.1,18.1,23.4,0,94.5,0,5,0.022,Low,0
27.9,94.0,14.9,5.1,3,88.9,0,1,0.109,Low,0
28.0,89.5,12.2,8.1,3,89.0,0,12,0.0,Low,0
27.5,78.7,19.4,2.6,0,95.0,1,10,0.285,Low,0
32.7,58.4,20.5,5.1,1,95.0,1,6,0.501,Medium,0
27.0,69.4,11.1,6.1,3,88.5,1,5,0.237,Low,0
35.1,55.6,10.3,0.5,21,47.5,0,7,0.648,High,1
25.6,70.0,6.7,33.0,1,92.8,1,12,0.015,Low,0
26.7,53.6,10.8,32.2,4,85.9,1,4,0.232,Low,0
28.5,71.4,5.4,6.0,1,94.2,0,2,0.116,Low,0
27.4,86.6,14.5,12.0,0,95.0,1,3,0.145,Low,0
33.9,55.2,9.8,0.0,18,54.5,0,8,0.595,High,1
28.1,72.4,2.1,8.9,1,94.0,0,3,0.124,Low,0
28.0,85.2,6.7,5.9,0,95.0,1,11,0.149,Low,0
28.8,84.2,11.0,26.2,1,94.4,1,4,0.129,Low,0
38.0,55.9,15.8,0.0,19,54.0,1,8,1.0,Critical,1
26.6,78.5,13.8,0.5,9,73.3,1,2,0.441,Medium,0
29.7,91.5,8.6,11.2,4,87.3,1,5,0.18,Low,0
29.4,72.0,7.5,43.4,4,87.2,0,12,0.087,Low,0
29.6,83.2,1.7,13.7,4,87.3,1,12,0.07,Low,0
26.1,57.6,9.7,1.9,13,63.0,0,11,0.276,Low,0
31.7,51.9,4.0,0.0,13,65.9,1,7,0.981,Critical,1
34.3,59.9,7.7,2.8,2,94.7,0,8,0.428,Medium,0
31.2,34.8,0.5,1.4,9,75.6,1,7,0.853,Critical,1
29.7,80.2,5.7,3.8,0,95.0,1,2,0.08,Low,0
31.1,67.6,8.7,4.1,3,90.5,0,12,0.209,Low,0
34.4,60.5,6.2,2.9,3,92.2,1,6,0.666,High,1
25.2,72.0,10.5,10.6,1,92.6,0,2,0.04,Low,0
26.7,83.4,2.9,21.9,1,93.4,0,11,0.0,Low,0
28.3,79.2,17.9,26.9,0,95.0,0,11,0.162,Low,0
34.7,64.6,0.6,0.0,21,47.3,1,6,0.97,Critical,1
27.8,79.0,14.8,14.8,3,88.9,0,1,0.046,Low,0
27.4,89.2,6.4,5.5,2,91.2,1,1,0.022,Low,0
27.3,90.3,23.4,10.5,4,86.1,0,12,0.0,Low,0
27.6,79.0,5.8,96.7,4,86.3,1,2,0.0,Low,0
25.6,86.7,9.3,5.9,1,92.8,1,1,0.02,Low,0
24.0,88.5,5.7,18.0,4,84.5,0,3,0.017,Low,1
31.2,50.0,13.9,0.0,16,58.1,1,7,1.0,Critical,1
36.8,68.6,10.3,1.8,16,60.9,1,8,0.899,Critical,1
26.1,84.4,18.3,0.4,16,55.5,1,11,0.632,High,1
25.1,65.1,7.4,4.2,4,85.0,1,3,0.181,Low,0
31.4,37.1,5.4,0.0,15,60.7,0,9,0.762,Critical,1
24.0,86.1,3.6,13.8,2,89.5,0,10,0.0,Low,0
27.7,84.1,9.8,12.2,1,93.8,0,3,0.032,Low,1
28.5,80.3,7.1,63.4,0,95.0,1,3,0.224,Low,1
30.9,40.2,4.4,0.0,24,37.9,1,8,0.997,Critical,0
27.6,71.5,8.0,41.7,3,88.8,1,10,0.031,Low,0
28.5,73.8,15.5,9.6,0,95.0,1,4,0.132,Low,0
26.9,89.7,19.5,10.4,3,88.4,0,2,0.018,Low,0
27.1,71.9,5.3,0.6,17,53.6,1,5,0.505,Medium,0
28.4,37.9,15.2,0.2,7,79.2,0,9,0.551,High,1
33.3,48.5,25.0,2.6,2,94.1,0,9,0.516,Medium,1
25.5,74.8,5.9,20.1,4,85.3,1,3,0.058,Low,0
27.7,82.1,10.9,6.2,2,91.3,1,12,0.087,Low,0
27.3,95.0,9.1,17.5,4,86.1,1,5,0.0,Low,1
29.1,76.5,3.7,43.0,4,87.0,1,4,0.073,Low,0
32.2,86.3,8.3,12.3,3,91.1,1,5,0.234,Low,0
25.9,78.7,12.1,0.4,24,35.5,0,4,0.5,Medium,0
27.1,55.4,38.7,3.0,4,86.1,0,6,0.268,Low,1
25.2,81.0,5.9,28.1,0,95.0,1,11,0.008,Low,0
27.3,92.8,1.9,5.3,0,95.0,1,10,0.16,Low,0
34.4,43.7,3.3,0.0,15,62.2,1,8,1.0,Critical,1
25.7,75.8,17.4,3.1,4,85.4,1,3,0.07,Low,0
29.2,75.9,8.4,2.1,4,87.1,0,11,0.201,Low,0
34.2,42.9,4.7,1.0,23,42.1,0,6,0.693,High,1
31.0,80.3,3.3,12.2,3,90.5,0,12,0.193,Low,0
31.0,39.0,7.9,2.9,1,95.0,0,7,0.522,Medium,0
28.6,35.3,1.6,0.0,22,41.8,0,7,0.681,High,1
32.3,56.5,3.3,0.0,9,76.1,1,8,0.849,Critical,1
27.4,74.8,20.3,2.6,0,95.0,0,3,0.214,Low,0
28.7,77.8,31.4,47.8,4,86.8,0,11,0.27,Low,0
30.6,53.6,9.7,0.1,24,37.8,1,8,1.0,Critical,1
25.6,65.7,5.9,39.9,0,95.0,1,5,0.076,Low,0
25.6,78.9,4.7,58.0,4,85.3,1,1,0.0,Low,0
29.1,88.0,9.0,24.7,3,89.5,0,4,0.146,Low,0
24.2,74.2,12.3,12.1,1,92.1,1,12,0.058,Low,0
26.7,87.8,4.0,3.1,2,90.8,1,5,0.128,Low,0
29.9,73.6,6.6,0.0,20,47.5,1,7,0.686,High,1
25.2,78.4,14.8,5.8,1,92.6,0,12,0.088,Low,0
35.8,35.9,4.6,0.0,9,77.9,0,7,0.766,Critical,1
28.9,50.5,8.3,5.4,0,95.0,0,7,0.215,Low,0
24.7,86.6,4.5,34.2,1,92.3,0,11,0.0,Low,0
33.1,31.7,3.2,0.0,19,51.6,1,9,1.0,Critical,1
24.6,63.3,5.7,39.5,4,84.8,1,2,0.056,Low,0
25.0,71.5,18.5,13.3,4,85.0,1,4,0.059,Low,1
25.4,70.6,11.6,2.4,1,92.7,0,1,0.04,Low,0
33.5,38.9,5.6,0.5,10,74.2,0,8,0.802,Critical,1
35.9,38.4,19.4,1.5,19,52.9,0,6,0.888,Critical,1
28.3,61.3,2.6,3.9,1,94.2,1,3,0.246,Low,0
36.0,52.4,5.3,0.0,17,58.0,1,6,0.996,Critical,1
25.1,78.5,10.1,3.3,1,92.5,0,11,0.035,Low,1
31.5,76.9,1.3,22.1,0,95.0,0,1,0.149,Low,0
32.2,25.0,10.1,0.4,17,56.1,0,7,0.8,Critical,1
27.3,85.5,18.3,8.6,4,86.1,1,2,0.158,Low,1
27.0,91.1,15.3,1.6,24,36.0,1,4,0.43,Medium,0
29.1,81.6,5.4,3.0,2,92.0,0,2,0.213,Low,0
25.1,73.9,23.0,25.8,4,85.1,1,2,0.097,Low,0
27.3,74.8,18.0,2.6,2,91.2,1,10,0.223,Low,1
27.4,80.7,9.8,13.8,4,86.2,1,1,0.015,Low,0
24.0,79.1,6.7,1.4,13,62.0,1,11,0.243,Low,1
29.0,86.1,6.2,22.3,0,95.0,0,10,0.21,Low,0
28.3,92.0,11.9,8.7,0,95.0,0,2,0.126,Low,0
26.2,74.6,4.3,0.9,5,83.1,1,1,0.315,Low,0
27.3,80.5,22.6,3.0,2,91.1,0,11,0.141,Low,1
34.8,56.2,3.1,0.0,18,54.9,1,8,0.951,Critical,0
25.8,76.6,22.7,8.2,1,92.9,0,2,0.091,Low,1
28.3,70.0,6.6,3.7,0,95.0,0,4,0.205,Low,0
24.3,77.0,18.2,25.0,1,92.1,0,11,0.073,Low,0
30.2,43.4,23.3,0.0,17,55.1,1,9,1.0,Critical,1
26.8,48.4,12.1,0.0,22,40.9,1,8,0.809,Critical,0
31.9,44.3,10.7,9.1,3,91.0,1,7,0.462,Medium,1
24.0,70.7,9.2,23.5,1,92.0,0,11,0.024,Low,0
26.7,88.3,5.2,3.5,3,88.3,1,1,0.123,Low,0
28.3,73.5,3.5,3.1,0,95.0,0,12,0.125,Low,0
24.4,73.7,5.0,7.9,4,84.7,0,3,0.07,Low,0
26.4,88.9,8.4,58.7,2,90.7,1,12,0.016,Low,0
31.6,70.1,11.0,4.1,0,95.0,0,7,0.195,Low,0
24.7,74.2,9.7,11.4,4,84.9,0,10,0.001,Low,0
26.9,89.9,12.9,2.6,2,90.9,0,3,0.093,Low,1
32.1,82.8,3.7,45.9,4,88.5,0,2,0.244,Low,0
26.6,74.0,13.1,15.9,3,88.3,1,12,0.0,Low,0
28.0,85.3,9.4,3.8,0,95.0,0,12,0.0,Low,1
24.0,83.7,5.6,8.6,1,92.0,0,3,0.014,Low,0
26.1,85.2,10.8,7.6,4,85.6,0,11,0.057,Low,0
25.4,92.7,11.8,13.7,4,85.2,0,1,0.039,Low,0
28.1,80.7,1.3,7.1,0,95.0,0,3,0.191,Low,0
26.2,80.5,9.5,49.4,4,85.6,0,2,0.04,Low,0
26.8,92.1,3.7,10.4,1,93.4,0,1,0.039,Low,0
25.0,71.9,3.1,28.7,1,92.5,0,5,0.0,Low,0
26.6,82.6,20.4,74.6,1,93.3,1,2,0.162,Low,0
27.3,52.1,34.6,1.5,5,83.7,0,6,0.414,Medium,0
33.9,43.0,4.6,0.0,5,87.0,0,9,0.634,High,1
26.6,69.2,4.8,5.4,0,95.0,0,1,0.107,Low,1
24.9,81.2,3.7,9.3,3,87.5,1,4,0.0,Low,0
27.6,74.8,16.1,7.0,1,93.8,1,10,0.103,Low,0
33.2,36.1,2.7,1.8,10,74.1,0,6,0.706,High,0
33.4,30.3,7.7,0.0,14,64.2,0,6,0.8,Critical,1
28.7,81.8,3.5,3.3,1,94.3,1,12,0.185,Low,0
24.0,68.1,8.1,7.0,1,92.0,1,10,0.213,Low,0
27.1,85.9,12.1,15.3,4,86.1,0,12,0.037,Low,0
29.4,85.3,6.0,1.6,17,54.7,0,2,0.413,Medium,0
24.2,86.1,17.0,19.7,2,89.6,1,10,0.123,Low,0
